student_id;haskell_score;nb_Subs;nb_completeSubs;nb_mockSubs;nb_'Extra'Subs;nb_PointsAwarded;av_styleLength;av_subLength;av_errorLength;av_nmbSuccessTests;nb_SuccessTests;av_DiffRatio;av_CompletedDiffRatio;nb_CompletedMockSubs;av_CompletedStyleLength;nb_Completed'Extra';nb_CompletedPrevYears;av_CompletedPrevYears;nb_CompletedImportance2Subs;av_StyleLengthCompletedImportance2;av_CompletedImportance2SubsDiffRatio;nb_Importance2SuccessTests;nb_Importance3SuccessTests;nb_CompletedImportance3Subs;av_StyleLengthCompletedImportance3;av_CompletedImportance3SubsDiffRatio;nb_completed'Extra'Subs;av_Completed'Extra'SubsDiffRatio;nb_'Extra'SuccessTests;nb_MockSuccessTests;nb_PointsFirst2WeeksHaskell;nb_PointsLast2WeeksHaskell;avdiffDeadline1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat1;nmbrCheat1;nmbrCheatOnTime1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted1;nmbDaySubsOnTImeCompleted1;nmbNightSubsOnTImeCompleted1;nbMorningCompleteSubs;nDayCompleteSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_025;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;succes
ff54eac4ed58315522318d64e4a27a48;7.30;62.00;20.00;6.00;0.00;600.00;692.77;2138.97;34.97;8.82;547.00;0.92;1.08;0.00;386.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.00;0.00;0.00;0.00;0.00;0.00;0.00;87.00;720.00;0.00;0.56;6.00;4.00;66.00;13.00;351.00;0.00;0.00;0.00;1.00;8.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;25.00;68.00;19.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;228.00;0.00;325.81;1.00
49f937d25b3b088e99fbd75499d9d55b;4.50;1154.00;40.00;322.00;174.00;2773.00;911.19;2032.15;480.81;5.17;5969.00;1.98;1.00;0.00;582.70;3.00;0.00;0.00;3.00;132.00;0.89;398.00;1516.00;0.00;0.00;0.00;3.00;0.89;398.00;1516.00;2950.00;0.00;0.40;602.00;38.00;362.00;7.00;1550.00;16.00;20.00;355.00;36.00;251.00;14.00;6.00;0.00;13.00;3.00;0.00;13.00;3.00;22.00;47.00;1227.00;36.00;24.00;1.00;1.00;0.00;0.00;0.00;0.00;82.00;0.00;333.39;0.00
0f67c00699dd56b72388f9b7096c9273;5.00;669.00;16.00;257.00;0.00;1446.00;604.90;2468.34;864.53;1.91;1279.00;0.76;1.48;2.00;1242.00;0.00;2.00;0.12;0.00;0.00;0.00;0.00;179.00;2.00;2388.00;0.93;0.00;0.00;0.00;179.00;874.00;0.00;0.59;241.00;4.00;220.00;4.00;264.00;4.00;0.00;147.00;38.00;56.00;2.00;1.00;0.00;4.00;0.00;0.00;4.00;0.00;5.00;15.00;545.00;49.00;12.00;0.00;0.42;0.42;0.00;0.00;0.17;2131.00;0.00;1054.20;1.00
2e44816bce3457a098c46886c3d5f73e;2.90;643.00;41.00;145.00;0.00;2021.00;499.09;1903.88;462.43;5.34;3431.00;0.86;1.03;0.00;303.71;0.00;2.00;0.05;0.00;0.00;0.00;0.00;505.00;0.00;0.00;0.00;0.00;0.00;0.00;505.00;1516.00;0.00;0.71;309.00;21.00;271.00;15.00;1663.00;14.00;1.00;195.00;55.00;69.00;3.00;2.00;0.00;10.00;4.00;0.00;10.00;4.00;0.00;78.00;795.00;129.00;114.00;25.00;0.63;0.16;0.00;0.10;0.06;337.00;0.00;152.48;0.00
595eb4adc320c2eaddc910a5fcab9188;1.50;406.00;30.00;34.00;43.00;3233.00;539.25;1667.92;330.44;6.52;2648.00;0.89;0.98;1.00;777.33;4.00;0.00;0.00;4.00;983.00;1.07;355.00;272.00;1.00;6112.00;1.58;4.00;1.07;355.00;272.00;1842.00;0.00;0.71;88.00;3.00;59.00;10.00;267.00;15.00;0.00;190.00;10.00;46.00;2.00;2.00;0.00;14.00;1.00;0.00;14.00;1.00;2.00;40.00;466.00;30.00;59.00;3.00;0.15;0.53;0.02;0.00;0.31;214.00;0.00;534.27;0.00
836efd4645e5bfb6b81b37edf0399a9b;3.60;498.00;96.00;156.00;43.00;613.00;375.29;2454.42;286.17;7.30;3634.00;0.79;0.98;24.00;425.83;9.00;0.00;0.00;8.00;131.50;1.04;207.00;507.00;10.00;1823.20;0.91;9.00;0.91;283.00;772.00;240.00;0.00;0.81;61.00;12.00;527.00;123.00;3144.00;7.00;0.00;9.00;8.00;135.00;24.00;0.00;0.00;5.00;2.00;0.00;5.00;2.00;28.00;102.00;373.00;117.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;304.00;0.00;294.12;0.00
f48e83dd4c91e50a0990b2c1bd5e1b02;2.30;850.00;28.00;136.00;97.00;943.00;543.51;1643.83;585.84;4.18;3554.00;1.10;1.24;5.00;559.14;0.00;1.00;0.04;1.00;628.00;9.93;324.00;383.00;3.00;1730.67;0.58;0.00;0.00;458.00;410.00;890.00;0.00;0.66;272.00;8.00;470.00;26.00;1863.00;7.00;16.00;144.00;5.00;87.00;7.00;0.00;2.00;5.00;0.00;2.00;5.00;0.00;3.00;41.00;846.00;219.00;69.00;2.00;0.57;0.10;0.00;0.07;0.26;243.00;0.00;337.19;0.00
4fd42877fcb7aee12967dcb8f9532944;9.60;228.00;11.00;115.00;112.00;321.00;1027.33;4058.82;593.63;6.29;1433.00;0.93;0.98;4.00;852.00;7.00;4.00;0.36;5.00;328.80;0.92;517.00;913.00;6.00;1288.00;1.04;7.00;0.99;822.00;608.00;0.00;0.00;1.03;87.00;0.00;206.00;19.00;1359.00;1.00;0.00;3.00;0.00;33.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;6.00;13.00;184.00;7.00;4.00;2.00;0.25;0.00;0.00;0.00;0.25;536.00;0.00;485.14;1.00
cd49b1ba2cda6d3c2ed2985165c3b899;9.20;744.00;70.00;218.00;123.00;2352.00;816.16;2959.69;441.40;6.62;4922.00;0.85;0.98;20.00;1081.37;18.00;11.00;0.16;16.00;275.25;1.06;644.00;1630.00;21.00;1851.62;1.09;18.00;1.06;999.00;1606.00;0.00;0.00;0.17;464.00;44.00;219.00;34.00;1954.00;2.00;36.00;12.00;0.00;139.00;6.00;0.00;1.00;1.00;0.00;1.00;1.00;0.00;18.00;86.00;700.00;0.00;4.00;1.00;1.00;0.00;0.00;0.00;0.00;585.00;0.00;741.27;1.00
bc94e0142fae95d399b085a43b686789;9.20;748.00;39.00;170.00;181.00;1554.00;702.43;2500.09;529.23;4.66;3482.00;0.79;0.88;3.00;698.77;7.00;4.00;0.10;3.00;218.67;0.90;346.00;756.00;3.00;1260.00;0.79;7.00;0.96;867.00;574.00;294.00;0.00;0.47;367.00;22.00;262.00;47.00;1765.00;4.00;46.00;208.00;0.00;97.00;3.00;0.00;1.00;3.00;0.00;1.00;3.00;0.00;22.00;56.00;751.00;0.00;8.00;1.00;0.62;0.38;0.00;0.00;0.00;412.00;0.00;437.18;1.00
9b2a203f1a5eb3a4a8160145141e781e;7.10;231.00;15.00;129.00;0.00;25.00;1379.26;3676.40;727.60;4.85;1120.00;0.78;1.00;1.00;1736.00;0.00;1.00;0.07;0.00;0.00;0.00;0.00;156.00;1.00;872.00;0.71;0.00;0.00;0.00;156.00;0.00;50.00;0.25;100.00;14.00;131.00;1.00;153.00;0.00;0.00;0.00;0.00;48.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;16.00;239.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;872.00;0.00;1488.84;1.00
9bed6a8feec9751871b4be9c22b3a159;7.50;158.00;33.00;35.00;23.00;2700.00;420.13;2545.37;299.34;8.28;1309.00;1.11;1.02;5.00;666.30;5.00;3.00;0.09;5.00;570.40;1.15;209.00;272.00;5.00;1776.80;0.83;5.00;1.15;209.00;272.00;1680.00;0.00;0.80;53.00;12.00;42.00;4.00;161.00;19.00;3.00;75.00;0.00;11.00;0.00;0.00;0.00;19.00;0.00;0.00;19.00;0.00;4.00;34.00;138.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;2071.00;0.00;588.74;1.00
8d85b6803e45303bcf821dea90b3a031;3.30;381.00;57.00;59.00;0.00;0.00;434.61;2423.27;401.69;6.94;2645.00;0.81;0.86;9.00;572.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;316.00;9.00;1874.67;0.50;0.00;0.00;0.00;316.00;0.00;0.00;0.71;0.00;0.00;456.00;74.00;2983.00;0.00;0.00;0.00;0.00;99.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;71.00;379.00;124.00;81.00;19.00;0.31;0.48;0.02;0.06;0.12;451.00;0.00;359.01;0.00
9877c49ce9fe65ec2132d18ba38c6d8d;6.20;271.00;39.00;2.00;27.00;1030.00;1163.20;2253.27;675.51;5.97;1619.00;0.82;0.94;1.00;1080.82;0.00;0.00;0.00;0.00;0.00;0.00;62.00;42.00;1.00;2364.00;1.26;0.00;0.00;62.00;42.00;960.00;0.00;0.38;233.00;34.00;71.00;27.00;422.00;11.00;0.00;90.00;0.00;80.00;7.00;1.00;0.00;11.00;0.00;0.00;11.00;0.00;0.00;70.00;404.00;63.00;44.00;3.00;0.61;0.36;0.00;0.00;0.02;660.00;0.00;577.47;1.00
306cdf4dbb4a6d6747b1f023e51933d0;7.80;1070.00;70.00;109.00;171.00;521.00;857.51;2596.95;657.40;4.54;4860.00;0.92;1.03;4.00;1392.06;12.00;4.00;0.06;6.00;514.00;0.98;598.00;558.00;9.00;4465.78;0.98;12.00;1.09;982.00;208.00;0.00;0.00;0.32;655.00;50.00;354.00;24.00;1378.00;0.00;0.00;0.00;0.00;212.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.00;74.00;906.00;22.00;32.00;4.00;0.91;0.06;0.00;0.00;0.03;2520.00;0.00;995.96;1.00
362b41bc9fe47c9a90c3a3af90eb796c;7.50;149.00;14.00;109.00;0.00;1066.00;3289.26;3652.94;1009.13;6.75;1006.00;1.05;1.17;5.00;3256.29;0.00;5.00;0.36;0.00;0.00;0.00;0.00;721.00;5.00;6370.40;1.15;0.00;0.00;0.00;721.00;0.00;0.00;0.64;22.00;3.00;118.00;7.00;740.00;3.00;0.00;10.00;0.00;17.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;0.00;0.00;15.00;167.00;1.00;9.00;0.00;0.33;0.33;0.00;0.00;0.33;4550.00;0.00;2849.25;1.00
0ef10f55e2de7b6b2c7a9bbceca1b52e;6.90;1365.00;74.00;435.00;219.00;2531.00;839.50;3058.59;1058.80;5.13;6997.00;4.61;1.02;18.00;1026.92;10.00;12.00;0.16;7.00;282.86;0.92;920.00;2133.00;21.00;1300.57;1.03;10.00;0.93;1328.00;1925.00;634.00;0.00;0.50;981.00;65.00;218.00;28.00;1000.00;14.00;55.00;111.00;0.00;271.00;12.00;0.00;1.00;13.00;0.00;1.00;13.00;0.00;54.00;60.00;1053.00;0.00;7.00;2.00;0.14;0.86;0.00;0.00;0.00;705.00;0.00;738.18;1.00
9059cac8ef91d4185a32df283f1861df;8.80;164.00;5.00;79.00;8.00;850.00;838.76;2492.02;599.73;3.29;540.00;0.81;0.99;0.00;307.20;0.00;0.00;0.00;0.00;0.00;0.00;31.00;93.00;0.00;0.00;0.00;0.00;0.00;31.00;93.00;856.00;0.00;0.49;20.00;0.00;116.00;4.00;173.00;4.00;0.00;38.00;0.00;11.00;0.00;0.00;0.00;4.00;0.00;0.00;4.00;0.00;3.00;7.00;128.00;3.00;6.00;0.00;0.67;0.33;0.00;0.00;0.00;230.00;0.00;245.60;1.00
165793ae4a9ad47cd4cc079fec75b8f1;5.70;657.00;38.00;266.00;23.00;2728.00;693.47;3480.58;590.99;4.37;2870.00;0.89;0.94;4.00;458.21;3.00;4.00;0.11;3.00;1148.00;0.95;272.00;747.00;4.00;1399.00;0.72;3.00;0.95;272.00;747.00;2560.00;0.00;0.81;308.00;21.00;207.00;7.00;644.00;20.00;19.00;229.00;0.00;112.00;2.00;1.00;0.00;20.00;0.00;0.00;20.00;0.00;8.00;49.00;577.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;799.00;0.00;312.84;1.00
54a1b5af63977d858d818a5141547485;6.70;262.00;20.00;112.00;0.00;75.00;405.08;2403.54;540.05;5.00;1311.00;0.81;0.90;1.00;205.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;446.00;1.00;1232.00;1.12;0.00;0.00;0.00;446.00;0.00;150.00;0.69;118.00;15.00;233.00;17.00;892.00;0.00;0.00;18.00;0.00;55.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.00;18.00;224.00;25.00;45.00;3.00;0.49;0.13;0.00;0.00;0.20;164.00;0.00;144.11;1.00
2f840e664922cd5532a517b4ddc49f0d;5.90;858.00;38.00;260.00;121.00;240.00;1099.83;2820.40;638.80;4.80;4120.00;0.86;0.96;1.00;511.89;0.00;4.00;0.11;0.00;0.00;0.00;177.00;1202.00;1.00;12.00;0.97;0.00;0.00;444.00;935.00;0.00;0.00;1.25;246.00;4.00;886.00;62.00;3851.00;0.00;0.00;0.00;0.00;159.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;29.00;626.00;417.00;9.00;1.00;0.00;0.00;0.11;0.00;0.67;340.00;0.00;363.22;1.00
68763f217c0bb4525bfab359140b9746;4.30;70.00;8.00;48.00;0.00;0.00;774.63;2212.86;228.74;5.94;416.00;0.72;0.89;0.00;174.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;226.00;0.00;0.00;0.00;0.00;0.00;0.00;226.00;0.00;0.00;1.26;0.00;0.00;70.00;8.00;416.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.00;3.00;73.00;0.00;8.00;0.00;0.00;0.00;0.00;0.00;0.62;174.00;0.00;129.18;0.00
1b3389c4ef5d90bedb2a23843041ed68;7.00;416.00;46.00;93.00;54.00;2971.00;314.51;2591.91;307.20;9.38;3903.00;0.74;0.89;3.00;337.13;8.00;5.00;0.11;4.00;144.00;0.84;327.00;832.00;7.00;1105.71;0.76;8.00;0.90;551.00;616.00;1248.00;0.00;1.90;186.00;22.00;113.00;12.00;1077.00;15.00;46.00;56.00;0.00;56.00;1.00;0.00;2.00;13.00;0.00;2.00;13.00;0.00;15.00;44.00;223.00;153.00;31.00;9.00;0.26;0.16;0.03;0.42;0.13;724.00;0.00;246.85;1.00
9d60b4d7a0c03e9d105a2b08900c27ed;6.70;266.00;24.00;35.00;31.00;1438.00;891.55;2197.71;257.86;6.92;1841.00;0.89;1.03;0.00;721.33;1.00;0.00;0.00;1.00;496.00;0.78;154.00;209.00;0.00;0.00;0.00;1.00;0.78;303.00;60.00;0.00;0.00;0.23;163.00;19.00;59.00;4.00;336.00;3.00;20.00;71.00;0.00;33.00;2.00;2.00;0.00;3.00;0.00;0.00;3.00;0.00;8.00;19.00;238.00;0.00;5.00;0.00;1.00;0.00;0.00;0.00;0.00;30.00;0.00;641.19;1.00
a63e809e45b10d9b448eb0e42ef1dc30;6.70;240.00;8.00;154.00;7.00;892.00;684.60;2845.82;554.88;3.79;909.00;0.68;0.86;1.00;911.50;0.00;1.00;0.12;0.00;0.00;0.00;14.00;514.00;1.00;4116.00;0.93;0.00;0.00;14.00;514.00;0.00;0.00;0.23;100.00;2.00;115.00;3.00;533.00;2.00;0.00;26.00;0.00;34.00;0.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;2.00;8.00;187.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;1809.00;0.00;749.60;1.00
852e96e1c38699fa8cbba0a2efb70f2d;4.60;119.00;17.00;34.00;0.00;1569.00;390.29;1999.23;208.71;7.45;887.00;0.81;0.89;0.00;217.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;134.00;0.00;0.00;0.00;0.00;0.00;0.00;134.00;1028.00;0.00;0.27;38.00;2.00;49.00;7.00;266.00;6.00;0.00;26.00;0.00;17.00;0.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;27.00;161.00;6.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;108.00;0.00;153.71;0.00
dd5f2ed922537d1170b58442260b1666;6.30;185.00;25.00;38.00;60.00;0.00;449.41;2290.12;463.98;7.05;1304.00;0.78;0.99;2.00;357.44;4.00;0.00;0.00;3.00;132.00;0.86;262.00;391.00;3.00;714.67;0.99;4.00;0.89;400.00;276.00;0.00;0.00;1.12;0.00;0.00;230.00;44.00;1443.00;0.00;0.00;0.00;0.00;40.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;33.00;157.00;68.00;7.00;0.00;0.00;0.00;0.00;0.00;1.00;253.00;0.00;252.73;1.00
4bad2737c0de0cc8e8e58ef64349b22a;3.60;480.00;23.00;156.00;115.00;1008.00;699.47;2600.53;520.98;5.18;2488.00;0.79;0.99;2.00;600.70;3.00;2.00;0.09;3.00;926.67;0.93;390.00;725.00;2.00;1624.00;1.59;3.00;0.93;514.00;601.00;1200.00;0.00;0.67;155.00;14.00;327.00;15.00;1672.00;0.00;2.00;4.00;0.00;90.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;33.00;507.00;10.00;16.00;2.00;0.50;0.12;0.00;0.00;0.38;386.00;0.00;399.78;0.00
9da6695ac660014a49e424f50c51b6b5;5.30;557.00;34.00;286.00;40.00;295.00;957.01;3640.92;655.78;4.38;2440.00;0.85;0.99;10.00;1161.76;0.00;10.00;0.29;0.00;0.00;0.00;0.00;920.00;10.00;2892.80;1.01;0.00;0.00;144.00;920.00;0.00;0.00;0.27;569.00;36.00;55.00;6.00;133.00;0.00;0.00;0.00;0.00;118.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.00;19.00;402.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;35.00;0.00;945.43;1.00
2d8c37a5003f4ed6209e0381992f43e7;5.40;967.00;28.00;259.00;67.00;2472.00;965.73;2308.68;728.67;4.29;4147.00;1.11;1.03;1.00;1070.71;0.00;1.00;0.04;0.00;0.00;0.00;176.00;1330.00;1.00;4920.00;1.47;0.00;0.00;176.00;1330.00;1354.00;0.00;0.36;343.00;14.00;280.00;2.00;1094.00;5.00;0.00;149.00;0.00;156.00;15.00;5.00;0.00;5.00;0.00;0.00;5.00;0.00;2.00;32.00;853.00;226.00;34.00;4.00;0.88;0.00;0.00;0.00;0.12;12.00;0.00;755.22;1.00
c83a511876f24e048162de7e90c30ddb;6.30;17.00;2.00;1.00;0.00;0.00;356.24;824.47;232.47;5.29;90.00;0.88;0.96;0.00;464.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;0.00;0.00;0.48;0.00;0.00;50.00;10.00;205.00;0.00;0.00;0.00;0.00;8.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;9.00;44.00;0.00;2.00;1.00;1.00;0.00;0.00;0.00;0.00;188.00;0.00;171.27;1.00
589158ddb501e841a6ae3e105d3a60d3;6.90;275.00;28.00;128.00;30.00;50.00;652.26;3557.66;399.77;5.81;1597.00;0.72;0.83;6.00;643.43;5.00;6.00;0.21;3.00;144.00;0.84;156.00;547.00;8.00;1706.50;0.64;5.00;0.89;242.00;485.00;0.00;100.00;0.69;308.00;32.00;2.00;1.00;27.00;0.00;0.00;14.00;0.00;36.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;27.00;238.00;0.00;61.00;7.00;0.51;0.21;0.00;0.07;0.21;156.00;0.00;387.49;1.00
cd4d0d0c21d827caa305437e2ff68a9e;3.00;148.00;16.00;0.00;0.00;0.00;577.35;1146.86;436.65;4.68;693.00;1.31;1.14;0.00;825.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;3.00;0.00;191.00;35.00;836.00;0.00;0.00;0.00;0.00;36.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;87.00;109.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;395.00;0.00;394.86;0.00
3ac71773a93aa5ce134297073f65e65c;6.00;72.00;6.00;0.00;13.00;524.00;320.11;853.28;412.89;5.04;363.00;0.77;0.87;0.00;648.67;0.00;0.00;0.00;0.00;0.00;0.00;18.00;0.00;0.00;0.00;0.00;0.00;0.00;18.00;0.00;1048.00;0.00;0.80;0.00;0.00;9.00;5.00;24.00;6.00;0.00;72.00;0.00;7.00;0.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;21.00;134.00;0.00;53.00;10.00;0.43;0.15;0.08;0.04;0.26;122.00;0.00;214.48;1.00
2f840e664922cd5532a517b4ddc49f0d;5.90;858.00;38.00;260.00;121.00;240.00;1099.83;2820.40;638.80;4.80;4120.00;0.86;0.96;1.00;511.89;0.00;4.00;0.11;0.00;0.00;0.00;177.00;1202.00;1.00;12.00;0.97;0.00;0.00;444.00;935.00;0.00;0.00;1.25;246.00;4.00;886.00;62.00;3851.00;0.00;0.00;0.00;0.00;159.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;29.00;626.00;417.00;9.00;1.00;0.00;0.00;0.11;0.00;0.67;340.00;0.00;363.22;1.00
c255d5ab87f0d4fc12f3c725df81195b;3.70;165.00;20.00;6.00;0.00;21.00;250.98;1186.42;624.00;5.56;917.00;0.89;1.02;0.00;307.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;0.00;0.00;0.33;0.00;0.00;188.00;24.00;966.00;0.00;0.00;0.00;0.00;53.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29.00;225.00;6.00;32.00;3.00;0.88;0.09;0.00;0.00;0.03;256.00;0.00;198.19;0.00
8d85b6803e45303bcf821dea90b3a031;3.30;381.00;57.00;59.00;0.00;0.00;434.61;2423.27;401.69;6.94;2645.00;0.81;0.86;9.00;572.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;316.00;9.00;1874.67;0.50;0.00;0.00;0.00;316.00;0.00;0.00;0.71;0.00;0.00;456.00;74.00;2983.00;0.00;0.00;0.00;0.00;99.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;71.00;379.00;124.00;81.00;19.00;0.31;0.48;0.02;0.06;0.12;451.00;0.00;359.01;0.00
d8a2732ec9a8ca0ffb2963f6190d325f;4.20;94.00;10.00;15.00;2.00;334.00;631.11;1396.72;421.66;4.06;382.00;0.89;0.98;0.00;604.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;0.40;13.00;2.00;63.00;6.00;308.00;0.00;19.00;5.00;0.00;37.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;7.00;68.00;0.00;11.00;0.00;1.00;0.00;0.00;0.00;0.00;635.00;0.00;604.00;0.00
4bad2737c0de0cc8e8e58ef64349b22a;3.60;480.00;23.00;156.00;115.00;1008.00;699.47;2600.53;520.98;5.18;2488.00;0.79;0.99;2.00;600.70;3.00;2.00;0.09;3.00;926.67;0.93;390.00;725.00;2.00;1624.00;1.59;3.00;0.93;514.00;601.00;1200.00;0.00;0.67;155.00;14.00;327.00;15.00;1672.00;0.00;2.00;4.00;0.00;90.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;33.00;507.00;10.00;16.00;2.00;0.50;0.12;0.00;0.00;0.38;386.00;0.00;399.78;0.00
bb33d46997db3c72f076c7017f82d29a;3.30;626.00;32.00;278.00;19.00;1027.00;981.24;1907.97;509.35;4.05;2534.00;0.82;0.95;1.00;320.75;0.00;0.00;0.00;0.00;0.00;0.00;95.00;952.00;1.00;1092.00;1.01;0.00;0.00;95.00;952.00;800.00;0.00;0.62;262.00;33.00;429.00;19.00;1436.00;0.00;0.00;0.00;0.00;118.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.00;67.00;601.00;1.00;20.00;4.00;0.65;0.05;0.00;0.05;0.25;111.00;0.00;281.81;0.00
ff095c82df21830b08192452e24e067d;2.50;626.00;35.00;117.00;0.00;252.00;458.79;1779.18;464.00;5.18;3244.00;1.16;1.01;1.00;509.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;502.00;1.00;1736.00;1.03;0.00;0.00;0.00;502.00;0.00;0.00;0.53;402.00;26.00;235.00;18.00;1563.00;0.00;0.00;0.00;0.00;154.00;21.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;55.00;772.00;3.00;42.00;3.00;0.48;0.38;0.00;0.00;0.14;552.00;0.00;321.77;0.00
68d3998b8e5a4e3feb881dd104f18913;4.50;1183.00;40.00;285.00;4.00;1827.00;576.92;1854.59;592.97;3.39;4006.00;1.19;1.04;1.00;535.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;771.00;1.00;408.00;1.11;0.00;0.00;0.00;771.00;1462.00;0.00;0.32;273.00;17.00;627.00;32.00;2458.00;15.00;26.00;266.00;0.00;230.00;7.00;4.00;1.00;14.00;0.00;1.00;14.00;0.00;3.00;70.00;1277.00;0.00;74.00;2.00;0.84;0.16;0.00;0.00;0.00;279.00;0.00;307.29;0.00
1cb47fd06d680f02cde12fa919681ac2;0.60;195.00;35.00;0.00;27.00;0.00;347.06;1149.78;412.33;6.69;1304.00;0.90;0.96;0.00;307.31;3.00;0.00;0.00;3.00;310.67;0.82;87.00;0.00;0.00;0.00;0.00;3.00;0.82;154.00;0.00;0.00;0.00;0.26;0.00;0.00;248.00;47.00;1444.00;0.00;0.00;3.00;0.00;78.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.00;27.00;150.00;26.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;241.00;0.00;240.85;0.00
b252a94dd5c51487dcfde2482770f0a4;4.80;203.00;12.00;53.00;0.00;486.00;969.24;1701.10;666.46;2.47;502.00;0.81;0.95;0.00;344.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;114.00;0.00;0.00;0.00;0.00;0.00;0.00;114.00;480.00;0.00;0.46;0.00;0.00;225.00;21.00;794.00;6.00;0.00;14.00;0.00;32.00;8.00;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;25.00;275.00;40.00;7.00;1.00;0.71;0.29;0.00;0.00;0.00;128.00;0.00;174.29;0.00
23f4d2b9f105186e6fba9e12da2b2cb5;4.70;151.00;30.00;3.00;14.00;1531.00;362.57;1352.48;184.64;8.53;1288.00;0.92;0.97;0.00;406.40;3.00;0.00;0.00;3.00;265.33;0.84;130.00;18.00;0.00;0.00;0.00;3.00;0.84;133.00;18.00;0.00;0.00;1.16;40.00;20.00;38.00;5.00;493.00;0.00;0.00;0.00;0.00;42.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.00;15.00;61.00;102.00;5.00;3.00;0.20;0.60;0.00;0.20;0.00;131.00;0.00;277.09;0.00
