student_id;prolog_score;nb_Subs;nb_CompleteSubs;av_CompleteSubs;nb_PointsAwarded;av_styleLength;av_ErrorLength;av_nmbSuccessTests;av_subLength;av_DiffRatio;nb_MockSubs;av_MockSubs;av_CompletedDiffRatio;nb_CompleteImportance3Subs;av_CompleteImportance3DiffRatio;av_MockDiffratio;nb_MockSuccessTests;nb_JanuaryImportance3SuccessTests;avdiffDeadline.1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs.1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat.1;nmbrCheat.1;nmbrCheatOnTime.1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted.1;nmbDaySubsOnTImeCompleted.1;nmbNightSubsOnTImeCompleted.1;nbMorningCompleteSubs;nDayCompleteSubs;nbNightCompleteSubs;nbMorningSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_0.25;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;binary_score;PointsFirst2WeeksProlog;nb_PointsLast2WeeksProlog
ac3424dacad72424484c8abd7a081374;6;353;57;16;1291;11741;2854;286;100623;1;15;4;138;1;103;39;104;57;76;265;15;336;45;1952;33;29;660;1;76;9;6;0;33;0;0;33;0;8;94;6;128;1092;20;198;26;53;16;2;6;17;806;105;48248;1;480;596
edeea5169f7dbfc5f2f9873b72c51614;6;345;38;11;2760;56252;25226;504;383246;84;101;29;97;4;208;139;1046;0;61;520;57;53;22;511;56;90;710;51;202;10;10;6;42;8;6;42;8;10;126;22;137;1253;136;232;30;5;29;1;4;13;324;311;49299;1;720;2400
eea59b1c28e414c27afd098b3bce650e;45;315;49;16;2680;15501;3549;594;172865;8;70;22;89;0;0;79;943;92;89;515;33;155;19;725;43;225;448;179;210;6;5;15;24;4;15;24;4;29;78;20;324;947;302;109;30;42;12;6;12;22;664;139;39723;0;720;2240
5c2e5714b6526a6467dd7737ea501664;45;415;90;22;2760;12643;3818;477;236698;73;55;13;82;13;101;78;869;126;7;382;49;105;39;816;83;38;604;261;181;5;3;7;49;27;7;49;27;17;151;48;69;1137;407;330;52;58;12;0;8;23;186;52;21128;0;720;2400
3c8ae9ab5e5526114477e99179a8ad12;25;467;87;19;1654;21651;12254;354;176988;87;51;11;111;0;0;106;314;253;88;87;8;325;58;1522;49;1;194;46;95;8;3;0;46;3;0;46;3;4;161;23;39;745;208;255;40;49;14;6;12;16;69;84;12177;0;1366;568
1e376f963d322d0143758005f37fa0bc;45;737;132;18;3292;20473;12872;351;233344;106;165;22;81;31;73;97;1004;322;87;1763;95;1409;116;6325;28;85;737;6;403;67;20;2;25;1;2;25;1;47;247;9;912;3223;86;216;46;4;23;0;14;22;744;185;53113;0;720;2628
e63a86d19edf6ea36fcbb8a450e21959;5;264;47;18;1875;14429;4067;364;117042;6;16;6;8;2;117;49;140;135;51;150;9;397;43;2330;52;113;381;190;182;8;1;6;23;23;6;23;23;11;77;39;158;893;342;106;18;68;9;1;1;21;187;117;23115;1;2160;870
45f6d0e07d7a1bbf04568d728006aae6;35;285;36;13;495;18486;10895;316;101246;56;39;14;9;5;107;47;218;158;66;435;29;544;25;1996;34;49;840;8;252;17;15;1;33;0;1;33;0;4;83;1;113;1562;14;115;7;5;18;0;2;25;782;82;45036;0;480;38
a3eeb46e884608c407ee93bd0cdc5ace;6;398;84;21;2605;30267;8141;28;351384;73;38;1;111;4;151;6;266;121;73;218;5;356;82;1920;24;28;443;310;152;2;1;0;18;6;0;18;6;16;92;45;120;845;452;240;46;51;1;5;3;24;318;147;31393;1;720;2090
6cdb3213ac3af7b3ccc5111933cda908;4;170;39;23;1216;16962;8567;382;162075;84;16;9;99;0;0;33;74;18;74;165;9;178;47;1087;12;14;221;12;64;9;3;0;8;4;0;8;4;28;51;5;94;403;17;41;14;27;37;0;2;32;257;27;26667;0;720;512
d7b3d7f219607351da0d512e42359f13;4;368;66;18;1912;27938;6287;318;91409;86;8;2;99;3;112;88;30;0;95;320;17;160;33;778;46;0;551;176;255;20;11;0;26;20;0;26;20;4;73;69;8;1019;543;266;41;25;3;1;9;25;184;241;33849;0;886;646
74ae2a87098dab7bc38c2d52e780f5eb;4;113;16;14;543;12524;3143;36;43083;6;1;1;117;0;0;5;5;5;6;1;0;39;7;123;5;1;77;14;17;0;0;0;3;2;0;3;2;4;16;2;25;174;29;96;10;5;22;3;1;16;2;78;8455;0;480;100
1ed9eccb96f7436f259edfc2432eade0;45;274;21;8;787;2795;1179;318;104818;72;22;8;114;0;0;39;113;113;84;513;20;748;21;2399;23;1;688;68;259;9;9;0;18;5;0;18;5;9;60;5;341;1411;121;122;9;39;25;0;11;24;1124;44;58324;0;634;228
e63a86d19edf6ea36fcbb8a450e21959;5;264;47;18;1875;14429;4067;364;117042;6;16;6;8;2;117;49;140;135;51;150;9;397;43;2330;52;113;381;190;182;8;1;6;23;23;6;23;23;11;77;39;158;893;342;106;18;68;9;1;1;21;187;117;23115;1;2160;870
8708d675fffed41b9c7a76deaa4a8370;25;512;67;13;2760;20706;2505;348;270473;58;75;15;67;7;77;8;802;53;54;125;11;67;5;200;26;40;296;33;194;13;9;4;17;5;4;17;5;4;76;37;79;887;348;437;60;56;6;0;0;36;10;64;9145;0;720;2400
ee433c321ab0f061cae4fd4283b2c28e;2;249;16;6;973;21269;3324;367;81544;63;42;17;91;0;0;24;181;181;74;17;4;136;5;653;7;4;47;6;53;4;2;1;5;1;1;5;1;1;28;1;53;317;17;174;12;23;25;1;1;49;151;32;14053;0;720;0
3c8ae9ab5e5526114477e99179a8ad12;25;467;87;19;1654;21651;12254;354;176988;87;51;11;111;0;0;106;314;253;88;87;8;325;58;1522;49;1;194;46;95;8;3;0;46;3;0;46;3;4;161;23;39;745;208;255;40;49;14;6;12;16;69;84;12177;0;1366;568
0e5ff77b3fd662fe52b007ea274a179b;525;151;29;19;1844;18448;4781;321;113168;52;9;6;68;0;0;52;34;0;55;19;4;0;0;0;18;2;195;40;71;2;2;1;15;2;1;15;2;1;48;3;2;362;55;117;27;59;21;1;3;14;0;149;25377;1;720;568
fa9677ef91996c298c991b4e1bd3d4a5;2;86;28;33;2723;216;693;577;213614;75;10;12;89;2;98;1;185;0;72;0;0;22;17;278;2;0;0;8;24;8;0;0;0;2;0;0;2;0;15;34;0;46;88;72;25;53;18;0;8;21;245;196;21347;0;1680;2326
900eb5f7587759897c3482b1b8c80042;0;46;7;15;120;8583;2183;363;41191;85;0;0;2;0;0;0;0;0;102;1;1;149;15;620;16;0;192;75;42;2;1;0;13;3;0;13;3;1;31;6;12;327;100;12;4;0;0;0;0;83;84;418;13495;0;240;0
1e376f963d322d0143758005f37fa0bc;45;737;132;18;3292;20473;12872;351;233344;106;165;22;81;31;73;97;1004;322;87;1763;95;1409;116;6325;28;85;737;6;403;67;20;2;25;1;2;25;1;47;247;9;912;3223;86;216;46;4;23;0;14;22;744;185;53113;0;720;2628
d7b3d7f219607351da0d512e42359f13;4;368;66;18;1912;27938;6287;318;91409;86;8;2;99;3;112;88;30;0;95;320;17;160;33;778;46;0;551;176;255;20;11;0;26;20;0;26;20;4;73;69;8;1019;543;266;41;25;3;1;9;25;184;241;33849;0;886;646
74ae2a87098dab7bc38c2d52e780f5eb;4;113;16;14;543;12524;3143;36;43083;6;1;1;117;0;0;5;5;5;6;1;0;39;7;123;5;1;77;14;17;0;0;0;3;2;0;3;2;4;16;2;25;174;29;96;10;5;22;3;1;16;2;78;8455;0;480;100
7487a38fee24fd488b8f28796aa5e748;10;122;23;19;613;16577;7826;36;98295;7;24;2;113;0;0;34;108;51;89;171;15;541;54;3453;20;3;233;0;116;7;4;2;18;0;2;18;0;32;68;0;195;716;0;54;14;41;15;2;6;3;2889;55;171904;1;720;0
1be37f69755cdcced2d8cce716a3759d;10;99;33;33;2520;8246;3382;441;395677;77;12;12;88;2;77;6;113;0;84;28;8;138;36;1126;19;22;57;0;40;2;0;1;18;0;1;18;0;6;74;2;43;264;2;65;21;31;18;6;8;34;213;18;19249;1;720;2400
d5a9a01fb4f0d985833e627bbba8e056;85;182;36;2;2760;19989;378;418;176716;7;36;2;96;3;68;47;329;175;86;219;51;192;12;1575;54;103;320;0;93;7;3;18;36;0;18;36;0;34;107;3;218;670;37;118;27;54;4;9;11;19;457;218;27564;1;720;2400
4c43d1efa640ea0342204727deb3bcdc;75;618;83;13;2065;33197;5035;443;256944;82;202;33;103;1;113;72;1513;608;11;275;14;526;135;4099;34;39;598;0;187;9;8;3;31;0;3;31;0;93;96;0;257;1291;1;212;18;39;14;3;12;25;1289;542;126049;1;720;1184
48bff672bbcbdb69ffc4dd4d673ee75f;75;89;22;25;2309;12022;4953;451;267609;73;20;22;82;2;71;52;182;0;82;34;2;22;9;181;29;6;101;0;34;1;1;3;26;0;3;26;0;10;43;0;27;182;0;58;13;36;12;0;2;45;521;200;38362;1;720;2160
d26714ab040885192e62f8f4a71a9d17;85;96;17;18;2175;9471;3008;367;180038;62;10;1;86;0;0;75;80;0;6;199;10;30;3;102;31;3;440;0;105;9;8;1;30;0;1;30;0;1;49;0;18;574;0;84;16;58;2;2;4;12;745;71;73752;1;720;1710
1dd4b9a2c3f2fad89534bb12f71d6c21;6;345;111;32;1581;6889;3165;457;148238;68;36;1;83;8;99;76;400;113;67;977;170;265;39;1948;37;47;379;0;237;16;4;0;37;0;0;37;0;88;176;0;517;1130;0;99;18;48;15;0;4;32;563;20;31717;1;720;936
b241c242fbe08cce6033b6efe7d3055e;55;318;44;14;1681;18789;4766;436;200479;83;70;22;87;2;85;79;538;329;86;491;31;824;79;4419;10;4;100;0;215;16;0;0;10;0;0;10;0;40;112;3;441;1286;15;88;22;43;18;3;9;22;1621;267;11033;1;886;722
b58f8fe5739614d93c5018b55a275c6a;6;248;26;1;1353;18289;4623;358;90155;46;9;4;66;0;0;24;51;51;47;43;0;145;12;1056;9;2;185;0;47;1;0;1;8;0;1;8;0;2;36;3;8;484;26;185;19;77;9;0;3;12;1537;122;58907;1;1540;480
5916ce95883bd36241b771fd8e3f5353;55;156;19;12;510;24956;11669;357;250149;6;48;31;67;0;0;58;313;223;9;243;29;528;28;2827;0;3;0;0;97;4;0;0;0;0;0;0;0;9;61;1;97;750;3;37;8;19;16;19;0;41;741;90;5631;1;416;0
14ee2cc4ffddb49344a20c0f634f47ee;55;268;67;25;1440;11193;4884;404;142873;58;36;13;78;4;98;38;220;187;62;128;30;291;63;1900;6;6;31;0;108;11;0;0;6;0;0;6;0;24;100;10;126;450;28;125;27;33;5;2;2;13;497;42;30994;1;720;480
7f99d233eb5879974a376c59309455d2;3;232;41;18;1539;10229;5105;326;61002;65;14;6;104;0;0;1;70;0;68;661;50;282;29;1304;16;362;570;0;319;9;4;5;11;0;5;11;0;33;82;0;636;1247;0;157;14;54;6;7;3;24;1421;174;93523;0;720;918
64981952fbbad5d749f6771d62a9152e;65;389;39;1;978;27783;4439;254;100732;96;11;3;189;0;0;24;58;5;76;199;3;126;16;376;15;22;474;0;102;11;8;0;15;0;0;15;0;7;47;0;99;833;0;300;23;41;18;3;4;27;50;289;28348;1;480;384
9179963ace7a3eedae101788081a8247;3;148;26;18;1490;17968;5035;339;5697;66;1;1;76;0;0;5;5;5;67;2;2;94;7;265;11;37;125;0;70;4;2;2;9;0;2;9;0;2;47;0;37;392;0;142;26;56;12;4;6;2;106;52;23641;0;720;340
fc09c2757b8bd89a870a19eab09d96a3;25;225;29;13;164;23582;14302;33;135863;6;62;28;109;2;107;42;291;222;71;396;31;288;22;1153;0;10;15;0;68;6;0;0;0;0;0;0;0;11;54;3;169;587;107;24;7;42;25;4;4;25;351;27;31106;0;0;228
7b73084254dfe1f535ff49223cff7206;4;464;76;16;1219;18765;1069;292;10572;88;26;6;142;0;0;48;131;89;66;647;96;620;39;1684;12;33;169;0;150;6;0;2;10;0;2;10;0;57;107;12;350;1158;94;170;22;52;16;2;8;22;535;200;39834;0;720;418
81e7ff1cf5b9fbd8f030d33b4b7d8674;3;272;27;1;1920;179;1979;295;254296;59;3;1;67;2;1;68;47;47;58;261;59;60;19;478;47;120;236;0;138;21;5;15;32;0;15;32;0;36;112;2;228;728;12;269;25;45;35;0;1;19;541;90;19875;0;720;720
b08d48e7cf20824d5c5e1cbb6736b125;1;138;34;25;170;17058;5771;385;72174;98;4;3;138;0;0;34;21;21;55;351;19;453;49;2520;14;124;364;0;165;14;3;2;12;0;2;12;0;13;78;0;246;818;0;19;2;53;37;0;0;5;210;280;23679;0;0;0
081657f5cbf98d66e6697627a2b253fb;375;281;24;9;871;13915;5435;291;96791;51;28;1;82;0;0;32;110;110;47;26;5;108;11;498;14;49;175;0;54;1;1;0;14;0;0;14;0;11;33;0;126;434;0;197;10;75;14;5;2;4;3;55;212;0;568;156
a211c15dd2b18ee6aed20f9e1c4b1958;15;135;32;24;923;11739;416;29;62966;54;5;4;89;0;0;16;27;27;58;156;12;156;38;839;15;13;50;0;47;3;0;6;9;0;6;9;0;10;69;6;36;397;90;67;14;73;1;4;3;4;756;312;55656;0;240;0
f661da5c1c4f62a9639128e19d521248;2;200;33;17;650;1035;3516;35;36332;74;0;0;131;0;0;0;0;0;51;50;2;109;24;448;6;15;64;0;20;4;0;3;3;0;3;3;0;6;37;0;29;325;0;102;9;58;24;0;0;19;27;109;11405;0;720;0
6789e600d8abaf5d52d427355d513fd2;1;107;12;11;720;17327;3327;335;45103;108;0;0;17;0;0;0;0;0;108;63;1;9;3;100;8;10;142;0;10;1;1;0;8;0;0;8;0;2;21;0;12;318;0;106;11;48;14;6;15;8;47;120;13113;0;720;0
39d6ea2bd7fdd9a4dfaa902ac589d0ec;10;122;63;52;1323;4938;2839;608;20117;89;17;14;104;3;83;76;281;276;96;40;26;207;94;1813;18;0;23;0;19;3;0;0;18;0;0;18;0;19;120;17;41;221;47;42;21;26;31;5;12;26;969;75;76505;1;720;486
aa2f79e979e0dada2c0cda7861539577;85;121;17;14;1440;1234;3299;284;119094;57;16;13;1;0;0;16;51;0;86;437;38;0;0;0;0;0;0;0;50;3;0;0;0;0;0;0;0;1;27;31;48;286;205;66;16;42;14;2;3;2;0;97;23986;1;2160;0
2a163f5b40d2368587ce1587ad4bd816;6;157;15;1;1076;17732;3057;246;3642;55;0;0;93;0;0;0;0;0;56;28;6;5;0;3;11;0;225;0;54;3;3;0;11;0;0;11;0;5;21;0;18;375;0;140;9;65;16;6;4;9;0;266;32277;1;1664;0
0beb7f8567632f98215f144179142084;7;208;39;19;1343;9977;475;388;181596;81;19;9;88;1;113;47;154;91;66;127;20;281;59;1927;15;0;137;0;67;2;2;0;15;0;0;15;0;30;76;0;91;511;0;108;13;54;19;2;6;18;607;15;41751;1;720;708
093ee5a67490d068f8e37d9e9403823b;7;91;21;23;306;7657;153;366;20716;61;9;1;87;0;0;39;28;28;107;14;3;259;35;1927;5;0;14;0;41;2;0;0;5;0;0;5;0;19;29;1;118;186;7;16;3;12;6;0;0;81;619;64;50482;1;480;0
9b5976d69364cff675b96a47813f37a4;35;72;22;31;1228;17911;1306;378;386972;77;0;0;84;0;0;0;0;0;89;0;0;127;51;1086;0;0;0;0;34;2;0;0;0;0;0;0;0;0;52;10;0;138;18;29;11;41;17;1;3;24;358;155;32226;0;720;56
5b3a1970b575ed48c8bae36e49455847;35;342;78;23;954;22023;597;465;251887;76;57;17;9;4;13;71;397;332;7;895;86;804;43;4329;5;0;232;0;159;7;2;0;5;0;0;5;0;11;99;45;185;1259;473;114;14;37;27;0;0;2;681;133;74323;0;720;228
11575506f3a1ee6f14363e890da8e5a7;4;353;28;8;1073;20292;5907;325;183741;63;72;2;94;0;0;65;414;364;56;48;0;711;42;3454;9;0;110;0;131;4;2;0;9;0;0;9;0;5;55;0;193;800;0;105;9;5;26;1;0;2;226;105;1908;0;654;450
286ab42c62a60e02aa2e30717b3908e1;3;152;34;22;716;19539;7171;334;113153;71;16;11;116;0;0;2;67;67;85;56;7;272;28;1138;7;0;57;0;37;7;0;0;7;0;0;7;0;6;62;2;43;510;12;90;18;53;21;1;1;13;104;21;1228;0;886;0
dc2576ba76d04f35acc8ad9382e955ec;3;180;27;15;1386;21338;4973;261;62991;56;1;1;92;0;0;5;5;0;55;0;0;148;17;916;1;0;9;0;49;2;0;0;1;0;0;1;0;3;37;4;10;311;15;178;26;52;33;0;2;13;328;152;22664;0;1092;0
f723ce1b18819e5a0d7d1192250d1f7e;4;56;19;34;1146;8321;171;343;60557;88;0;0;103;0;0;0;0;0;87;21;9;0;0;0;8;0;61;0;18;2;2;0;8;0;0;8;0;0;27;0;0;117;0;35;10;49;23;0;11;14;0;55;11319;0;1680;0
1941bf5df23bbe0224d7c876d262412a;45;415;66;16;1877;11538;48;387;321864;75;67;16;116;6;88;49;656;604;75;72;1;475;73;3238;7;0;139;0;121;6;0;0;7;0;0;7;0;23;71;15;124;613;94;206;29;4;3;3;8;19;265;127;28033;0;2160;874
6cf96b7573f610a2739da39f6e22cbd2;35;109;29;27;660;17666;5266;439;65534;75;8;7;117;0;0;39;42;6;71;58;11;145;19;767;17;0;180;0;70;2;0;0;17;0;0;17;0;2;54;8;2;377;49;58;14;29;34;5;2;29;322;229;30694;0;720;228
cfbd4cf13a12a94cc7f0fd97e58f8bf6;45;73;28;38;493;11381;2532;481;104066;92;0;0;11;0;0;0;0;0;104;0;0;212;54;1224;0;0;0;0;52;3;0;0;0;0;0;0;0;21;41;0;82;157;0;27;8;15;7;11;0;52;122;96;11839;0;720;0
25131b68858f87417db843993a7c6b72;15;245;36;15;720;28614;9389;241;24055;88;5;2;163;0;0;17;11;11;99;8;2;317;17;1224;0;0;0;0;138;5;0;0;0;0;0;0;0;2;50;21;9;439;317;168;28;49;1;0;11;29;559;56;31682;0;720;0
6b6d7ccb2d17389de91cd8135aaacb5a;4;356;46;13;269;21435;3909;308;97813;68;18;5;98;0;0;57;128;128;73;280;17;789;82;4423;1;0;2;0;243;34;0;0;1;0;0;1;0;26;101;3;315;998;31;100;9;33;21;2;3;41;503;311;47643;0;0;0
9d0c4080db434e2ab16c80ce2b994f92;4;366;26;7;2139;25024;2774;253;75466;69;16;4;82;0;0;44;59;28;64;179;1;481;12;1792;8;0;229;0;194;11;5;0;8;0;0;8;0;2;49;0;95;1162;46;304;19;54;22;11;1;9;384;113;30824;0;2326;596
753cc0c9a3f08ce6c0637cdd6a25afe9;35;519;52;1;1440;12146;3938;243;54721;54;53;1;64;2;101;19;257;257;53;0;0;551;63;2046;0;0;0;0;62;2;0;0;0;0;0;0;0;26;20;34;242;202;372;265;17;7;5;0;4;16;207;120;18825;0;2160;0
2f313dba10849a3e407cd44b4f24ce46;9;61;11;18;1047;8426;36;331;81292;78;2;3;95;0;0;3;12;0;82;74;3;43;13;447;9;0;224;0;44;2;1;0;9;0;0;9;0;10;26;0;35;311;0;50;8;42;26;0;1;22;1075;94;53989;1;720;456
493c85ea64b4a1b61a6ae4e5b8fa9368;375;198;52;26;1080;14026;5489;325;11159;58;34;17;104;0;0;14;92;92;73;144;34;319;43;1981;0;0;0;0;77;10;0;0;0;0;0;0;0;4;91;1;79;398;37;51;19;39;2;2;2;37;260;10;171;0;720;0
fc1838541632d227fc1ecf1caf595515;2;172;15;9;426;13498;7453;318;7276;45;32;19;67;0;0;2;159;159;33;28;0;157;9;494;5;0;83;0;40;2;2;0;5;0;0;5;0;1;22;0;12;304;0;76;9;86;12;0;0;3;123;87;13391;0;0;480
f723ce1b18819e5a0d7d1192250d1f7e;4;56;19;34;1146;8321;171;343;60557;88;0;0;103;0;0;0;0;0;87;21;9;0;0;0;8;0;61;0;18;2;2;0;8;0;0;8;0;0;27;0;0;117;0;35;10;49;23;0;11;14;0;55;11319;0;1680;0
98d84d12d5a99238bdd760647d81e907;2;96;42;44;594;8104;3104;425;107083;67;17;18;88;0;0;46;62;12;86;0;0;290;49;1623;0;0;7;0;76;9;0;0;0;0;0;0;0;17;67;8;52;284;53;50;31;16;48;0;6;3;1302;20;75383;0;720;228
7dd8dd8727e1961f3a6884a7780cd340;3;233;15;6;656;30699;11691;286;73076;61;26;11;68;0;0;36;59;38;83;337;11;450;19;1741;1;0;36;0;109;7;0;0;1;0;0;1;0;14;32;0;227;869;4;101;5;31;37;0;13;2;197;362;26678;0;546;228
654ef44b48d8518f08b52ad8aa7bab87;3;150;19;13;629;10141;4627;29;44275;61;4;3;77;0;0;22;12;12;66;47;8;259;22;1080;6;0;88;0;74;4;0;0;6;0;0;6;0;8;35;0;46;424;0;74;6;47;15;0;1;34;429;64;26595;0;720;0
7bd2b79519917048b9ff04f750bb6a55;3;106;21;2;960;9932;4385;323;85253;63;20;19;88;0;0;29;56;56;53;114;10;307;36;2534;11;0;183;0;84;15;7;0;11;0;0;11;0;5;58;3;52;492;52;40;9;45;4;0;0;12;637;127;44024;0;720;480
6fe42fe013f92f0fa6fe683c9d8adf56;45;230;16;7;960;41774;21595;297;5053;7;18;8;154;0;0;33;45;45;64;101;11;254;26;824;3;0;72;0;39;2;0;0;3;0;0;3;0;3;38;5;12;499;49;152;6;61;4;3;0;1;479;64;4187;0;1498;156
68a8d1596f7b9fd31c49c0b9005ee558;3;331;36;11;2365;2425;5992;323;127251;54;58;18;64;0;0;26;310;55;57;122;3;358;36;1609;17;0;267;0;67;7;1;0;17;0;0;17;0;1;61;17;1;730;181;231;26;69;1;0;8;13;674;206;48309;0;886;2090
8178d6766a506fc5334b6f901b487b7e;25;91;13;14;666;39222;124;386;4189;79;0;0;9;0;0;0;0;0;7;86;5;162;24;1216;4;0;118;0;57;4;0;0;4;0;0;4;0;0;43;1;0;460;23;40;5;2;48;0;0;32;750;115;58445;0;720;0
3cea64950f19402f1d9349edf7f6fd44;25;49;30;61;360;16612;4237;488;151853;98;1;2;118;1;103;103;21;21;147;0;0;82;32;593;0;0;0;0;17;0;0;0;0;0;0;0;0;3;35;1;10;75;6;9;7;11;0;33;11;44;143;272;16605;0;720;0
b236532030d414720320028ad76096d7;4;37;16;43;493;36119;33514;441;10413;92;4;11;128;0;0;57;24;24;78;24;12;73;41;789;0;0;0;0;39;6;0;0;0;0;0;0;0;3;53;1;7;98;1;9;4;44;0;11;0;44;283;48;30302;0;720;0
c27bb9a8a492ec94befec86267ec142a;3;56;10;18;480;14921;3371;363;35886;78;0;0;145;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;56;0;56;10;36;18;2;4;3;0;160;160;0;720;0
9d0c4080db434e2ab16c80ce2b994f92;4;366;26;7;2139;25024;2774;253;75466;69;16;4;82;0;0;44;59;28;64;179;1;481;12;1792;8;0;229;0;194;11;5;0;8;0;0;8;0;2;49;0;95;1162;46;304;19;54;22;11;1;9;384;113;30824;0;2326;596
753cc0c9a3f08ce6c0637cdd6a25afe9;35;519;52;1;1440;12146;3938;243;54721;54;53;1;64;2;101;19;257;257;53;0;0;551;63;2046;0;0;0;0;62;2;0;0;0;0;0;0;0;26;20;34;242;202;372;265;17;7;5;0;4;16;207;120;18825;0;2160;0
fc9f170708207afb85b2f6db6a026915;375;249;107;43;120;12201;5362;482;310275;96;50;2;112;10;149;97;415;415;116;0;0;617;192;4529;0;0;0;0;86;3;0;0;0;0;0;0;0;57;179;1;176;562;7;35;17;14;17;0;9;57;520;67;4506;0;0;240
0976e15a609c00ab7d796dc9b820b12b;15;136;18;13;897;8947;3424;331;64476;71;8;6;98;0;0;21;40;23;79;57;7;127;19;601;11;0;75;0;34;3;1;0;11;0;0;11;0;9;40;0;66;266;0;106;12;35;19;0;8;32;133;60;17127;0;720;328
21b2d856eb8ef508a420db8c8527e978;175;64;7;11;633;10894;4719;32;29575;51;0;0;71;0;0;0;0;0;58;0;0;134;4;442;0;0;0;0;18;2;0;0;0;0;0;0;0;1;9;1;6;157;11;40;7;58;1;0;0;32;274;27;11673;0;960;0
9c6fea3bf6b0dcad3014d84dd1494834;2;293;26;9;356;22345;19107;246;71698;52;75;26;14;0;0;19;114;94;65;318;29;313;13;764;0;0;13;0;102;7;0;0;0;0;0;0;0;23;38;2;235;541;23;45;9;56;16;4;2;11;1977;248;65016;0;480;0
ae8521df773cb97772fa55aa2f9039dc;1;293;45;15;867;9741;3719;328;78423;56;26;9;91;1;1;25;135;88;71;181;10;559;51;3018;7;0;188;0;105;9;1;0;7;0;0;7;0;15;65;4;57;822;72;112;15;37;25;1;2;26;336;238;31029;0;720;228
0ffd08b55164fa1426ab8afc6a9cb64e;2;265;32;12;1394;10999;9144;384;97034;68;48;18;118;2;101;53;326;310;7;24;0;141;27;867;5;0;66;0;55;12;5;0;5;0;0;5;0;6;45;7;20;355;28;184;23;49;29;1;7;14;175;8;12262;0;1200;190
e174b2827772af10167829fc866ff893;0;113;22;19;1260;7618;2573;378;58248;58;7;6;8;0;0;22;30;0;71;70;14;76;18;326;0;0;0;0;28;1;0;0;0;0;0;0;0;3;52;0;7;252;0;81;15;52;12;4;4;23;260;26;16058;0;720;468
0ad2b4dabf1c2811729aab3921ffeca8;1;86;5;6;299;21288;7726;31;94874;45;16;19;67;0;0;29;72;56;39;116;3;125;6;513;6;0;202;0;85;9;6;0;6;0;0;6;0;4;13;0;38;333;0;30;2;83;1;0;0;7;222;202;17412;0;110;356
ac91fd28a8d12867fad7b95504d7fc1d;425;8;5;63;360;225;235;588;10605;85;1;13;118;1;103;103;21;21;122;0;0;4;1;24;0;0;7;0;1;0;0;0;0;0;0;0;0;0;5;0;0;15;0;4;4;0;0;0;0;5;0;45;36;0;720;0
861a22c4272a33d4f6e9846897003099;5;352;31;9;240;13619;8326;39;134288;63;106;3;11;2;103;57;608;608;62;2;2;1112;60;4848;0;0;0;0;178;7;0;0;0;0;0;0;0;4;60;7;267;733;164;50;9;38;48;1;0;2;221;250;22777;0;0;0
a05278734f18a4b9920a6890703c0df0;2;45;3;7;524;13262;8187;429;64684;56;11;24;71;0;0;28;54;6;66;0;0;2;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;2;44;0;34;3;35;32;0;0;32;0;61;6133;0;240;228
6b6d7ccb2d17389de91cd8135aaacb5a;4;356;46;13;269;21435;3909;308;97813;68;18;5;98;0;0;57;128;128;73;280;17;789;82;4423;1;0;2;0;243;34;0;0;1;0;0;1;0;26;101;3;315;998;31;100;9;33;21;2;3;41;503;311;47643;0;0;0
107b344476c2cafa2dde66c257db0b24;5;94;11;12;120;18532;12272;346;39817;115;0;0;198;0;0;0;0;0;165;0;0;209;22;1233;0;0;0;0;43;2;0;0;0;0;0;0;0;0;25;2;0;206;16;13;5;0;8;0;54;38;173;154;16948;0;240;0
84c202c256a2950fbc52314df6ec4914;2;81;13;16;928;13022;5294;374;61052;65;20;25;136;0;0;2;88;0;8;0;0;0;0;0;6;0;36;0;16;0;0;0;6;0;0;6;0;0;24;0;1;142;0;61;13;48;2;18;0;23;0;276;29017;0;720;284
0ffd08b55164fa1426ab8afc6a9cb64e;2;265;32;12;1394;10999;9144;384;97034;68;48;18;118;2;101;53;326;310;7;24;0;141;27;867;5;0;66;0;55;12;5;0;5;0;0;5;0;6;45;7;20;355;28;184;23;49;29;1;7;14;175;8;12262;0;1200;190
